id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
16510384,Rental unit in 台北市 · ★5.0 · 1 bedroom · 1 bed · 1 bath,46839827,Jamie,,松山區,25.05129,121.5609,Private room,6500,1,3,2019-01-01,0.04,3,91,0,
16511546,Rental unit in Zhongzheng District · ★4.23 · 1 bedroom · 2 beds · 2.5 shared baths,84363972,Choice,,中正區,25.046127319335938,121.51199340820312,Shared room,728,1,22,2023-04-09,0.28,24,364,12,
16511547,Condo in Zhongzheng District · ★3.75 · 1 bedroom · 5 beds · 3 shared baths,84363972,Choice,,中正區,25.046127319335938,121.51199340820312,Shared room,728,1,4,2023-03-12,0.05,24,364,2,
16511548,Home in Zhongzheng District · ★4.0 · 1 bedroom · 12 beds · 3 shared baths,84363972,Choice,,中正區,25.046127319335938,121.51199340820312,Shared room,728,1,3,2022-12-22,0.04,24,180,1,
16526138,Condo in Wanhua District · ★4.75 · Studio · 1 bed · 1 bath,92448004,A.K,,萬華區,25.04175,121.50509,Entire home/apt,508370,2,369,2023-04-26,4.66,16,180,1,
16532778,Rental unit in Datong District · ★4.88 · 1 bedroom · 1 bed · 1 bath,13767431,Helen,,大同區,25.05026,121.51864,Entire home/apt,2500,365,8,2019-03-10,0.10,4,0,0,
16537534,Rental unit in Zhongzheng District · ★4.17 · 1 bedroom · 12 beds · 2.5 shared baths,84363972,Choice,,中正區,25.046127319335938,121.51199340820312,Shared room,728,1,12,2023-04-16,0.15,24,364,2,
16537885,Home in Zhongzheng District · ★4.0 · 1 bedroom · 3 beds · 3 shared baths,84363972,Choice,,中正區,25.046127319335938,121.51199340820312,Shared room,728,1,6,2023-05-01,0.14,24,364,5,
16537886,Hostel in Zhongzheng District · ★4.42 · 1 bedroom · 3 beds · 3 shared baths,84363972,Choice,,中正區,25.046127319335938,121.51199340820312,Shared room,728,1,12,2023-05-01,0.16,24,364,11,
16537889,Rental unit in Zhongzheng District · ★4.20 · 1 bedroom · 12 beds · 2.5 shared baths,84363972,Choice,,中正區,25.046127319335938,121.51199340820312,Shared room,728,1,10,2023-03-19,0.18,24,180,3,
16537893,Rental unit in Zhongzheng District · ★4.0 · 1 bedroom · 12 beds · 2.5 shared baths,84363972,Choice,,中正區,25.046127319335938,121.51199340820312,Shared room,728,1,5,2023-05-01,0.09,24,180,4,
16550660,Condo in 台北市 · ★4.89 · 1 bedroom · 1 bed · 1.5 baths,31963869,YU Lin,,士林區,25.10289,121.52302,Private room,1180,3,152,2020-09-04,1.92,3,0,0,
16550758,Townhouse in Shilin District · ★4.81 · 3 bedrooms · 4 beds · 3.5 baths,2488393,Nathan,,士林區,25.09355,121.52684,Entire home/apt,5763,21,29,2023-01-22,0.41,1,60,1,
16552078,Serviced apartment in Zhongshan District · ★4.74 · 1 bedroom · 2 beds · 1 private bath,10007698,Kiki,,中山區,25.05745,121.5318,Hotel room,1664,1,125,2023-05-13,1.58,26,75,16,
16552593,Rental unit in 文山區 · 1 bedroom · 1 bed · 1 shared bath,80908718,沛玲,,文山區,24.99486,121.5399,Shared room,850,1,2,2017-12-23,0.03,2,0,0,
16553999,Rental unit in Shilin District · ★4.96 · 1 bedroom · 1 bed · 1 bath,10006796,Johnson,,士林區,25.10611,121.52802,Entire home/apt,1600,3,93,2023-04-15,1.20,3,27,12,
16564821,Condo in Shilin District · ★4.97 · 1 bedroom · 1 bed · 1.5 baths,31963869,YU Lin,,士林區,25.10333,121.52296,Private room,1180,3,135,2020-04-07,1.71,3,0,0,
16574326,Condo in Shilin District · ★4.92 · 1 bedroom · 1 bed · 1.5 baths,31963869,YU Lin,,士林區,25.10272,121.52281,Private room,1080,3,173,2020-10-23,2.20,3,0,0,
16575306,Rental unit in Shilin District · ★4.70 · Studio · 6 beds · 1 bath,168846117,Chi,,士林區,25.08761,121.52524,Entire home/apt,2723,14,137,2022-07-17,1.74,4,143,1,
16581486,Rental unit in Zhongzheng District · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,2834846,Obie,,中正區,25.01398,121.53217,Private room,900,30,239,2023-06-26,3.08,2,125,14,
16581616,Rental unit in 台北市 · 1 bedroom · 1 bed · 1 bath,109302897,Co Co,,大安區,25.04347,121.54303,Entire home/apt,7000,30,0,,,2,0,0,
16581627,Rental unit in Taipei · 1 bedroom · 1 bed · 1 bath,109302897,Co Co,,大安區,25.04351,121.5434,Entire home/apt,6795,30,0,,,2,0,0,
16589528,Condo in 台北 · ★4.86 · 1 bedroom · 1 bed · 1 bath,22487083,Shi Han,,信義區,25.03182,121.5682,Entire home/apt,1807,30,130,2021-05-31,1.67,1,178,0,
16593304,Home in 台北市 · ★4.70 · 3 bedrooms · 4 beds · 2 baths,54295470,Annie,,大安區,25.027930453386023,121.52900270406444,Entire home/apt,6086,3,84,2023-06-18,1.10,1,232,19,
16639693,Condo in Neihu District · ★4.96 · 1 bedroom · 3 beds · 1.5 baths,12853874,Tina Kuan,,內湖區,25.08359,121.56483,Entire home/apt,2500,30,24,2022-01-01,0.36,1,292,0,
16650968,Rental unit in Xinyi District · ★New · 1 bedroom · 2 beds · 1 shared bath,44305451,Jimmy,,信義區,25.044571152370402,121.57511707395315,Shared room,893,1,0,,,1,87,0,
16698226,Rental unit in Da’an District · ★4.79 · 1 bedroom · 1 bed · 1 private bath,11051727,Timothy,,大安區,25.02441,121.52705,Private room,934,3,19,2020-02-01,0.24,1,0,0,
16739098,Condo in Wanhua District · ★4.89 · 2 bedrooms · 1 bed · 1 bath,104593372,Cindy,,萬華區,25.04254,121.50499,Entire home/apt,4504,2,133,2023-06-22,1.72,2,144,17,
16749533,Rental unit in Zhongzheng District · ★4.84 · 1 bedroom · 4 beds · 2 baths,32107299,Rick,,中正區,25.03641,121.50808,Entire home/apt,2857,1,191,2021-01-01,2.45,5,24,0,
16762649,Rental unit in Neihu District · 2 bedrooms · 2 beds · 1 bath,48920901,崇偉,,內湖區,25.0625,121.58759,Entire home/apt,12500,1,0,,,1,0,0,
16799239,Rental unit in Songshan District · ★4.96 · 1 bedroom · 1 bed · 1 private bath,111506855,Michael,,松山區,25.05349,121.5512,Private room,1714,8,70,2020-01-02,0.89,2,0,0,
16805732,Rental unit in Songshan District · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,111506855,Michael,,松山區,25.05548,121.55311,Private room,1047,8,63,2020-01-18,0.81,2,0,0,
16815692,Rental unit in Da’an District · ★4.76 · 1 bedroom · 2 beds · 1 shared bath,26449355,Three Little Birds,,大安區,25.02141,121.5295,Private room,1200,1,17,2023-02-07,0.27,7,292,2,
16820621,Rental unit in 台北市 · ★4.91 · 3 bedrooms · 4 beds · 2 baths,50337636,B V,,大安區,25.02419,121.54516,Entire home/apt,5229,5,308,2020-04-26,3.94,9,128,0,
16835902,Rental unit in Datong District · ★4.89 · 1 bedroom · 1 bed · 1 bath,16455013,Yong Chul,,大同區,25.0504,121.51679,Entire home/apt,1500,7,85,2019-05-29,1.12,1,0,0,
16836349,Condo in Xinyi District · ★4.83 · 1 bedroom · 2 beds · 1 bath,25523787,New Apt,,信義區,25.03219,121.56118,Entire home/apt,3077,28,102,2023-05-30,1.31,15,93,1,
16859284,Rental unit in 台北 · ★4.55 · 3 bedrooms · 3 beds · 2 baths,5795405,Anthony,,大安區,25.04468,121.54414,Entire home/apt,1590,2,29,2022-01-08,0.39,3,0,0,
16860797,Condo in Xinyi District · ★4.91 · 3 bedrooms · 4 beds · 2 baths,57593093,Angel,,信義區,25.04229,121.57737,Entire home/apt,6885,1,249,2023-06-17,3.18,8,187,15,
16868301,Rental unit in 大同區 · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,13951078,Pearl,,大同區,25.05604,121.51634,Shared room,809,3,9,2023-05-22,0.12,2,337,3,
16877750,Condo in Taipei · ★4.97 · 1 bedroom · 1 bed · 1 private bath,25513137,Vivian & Eugene,,信義區,25.03836,121.55775,Private room,1657,1,176,2020-01-15,2.28,2,3,0,
16883753,Rental unit in Zhongshan District · ★4.77 · 1 bedroom · 1 bed · 1 bath,10007698,Kiki,,中山區,25.05986,121.53152,Entire home/apt,1688,2,112,2023-05-24,1.43,26,86,22,
16916799,Rental unit in 文山區 · ★4.93 · 2 bedrooms · 2 beds · 1 bath,473265295,Sharon,,文山區,24.99983,121.54092,Entire home/apt,1260,21,44,2023-04-27,0.56,1,85,7,
16965201,Rental unit in Zhongzheng District · ★4.93 · 3 bedrooms · 3 beds · 2 baths,6762184,Anna,,中正區,25.02512,121.51962,Entire home/apt,9200,3,30,2023-06-17,0.43,1,204,4,
16965572,Rental unit in 中山區 · ★4.77 · 3 bedrooms · 4 beds · 1 bath,55419912,Jerry,,中山區,25.06558,121.52948,Entire home/apt,3500,30,57,2019-02-17,0.73,1,88,0,
16966144,Rental unit in Taipei City · ★4.36 · Studio · 1 bed · 1 bath,112393312,Sunny,,中正區,25.04185,121.50907,Entire home/apt,1057,1,101,2020-01-13,1.29,10,0,0,
16979670,Rental unit in Taipei City · ★4.21 · 1 bedroom · 1 bed · 1 bath,112393312,Sunny,,中正區,25.04239,121.51127,Entire home/apt,1057,1,99,2020-01-05,1.27,10,0,0,
16979686,Rental unit in Taipei City · ★4.41 · 1 bedroom · 1 bed · 1 bath,112393312,Sunny,,中正區,25.04342,121.51092,Entire home/apt,1057,1,111,2020-01-31,1.42,10,0,0,
16980732,Rental unit in Taipei City · ★4.31 · 1 bedroom · 1 bed · 1 bath,112393312,Sunny,,中正區,25.0416,121.50951,Entire home/apt,993,1,97,2020-03-03,1.24,10,0,0,
16980733,Rental unit in Taipei City · ★4.33 · 1 bedroom · 1 bed · 1 bath,112393312,Sunny,,中正區,25.04316,121.50944,Entire home/apt,907,1,100,2020-08-23,1.28,10,0,0,
16980734,Rental unit in Taipei City · ★4.28 · 1 bedroom · 1 bed · 1 bath,112393312,Sunny,,中正區,25.04166,121.5095,Entire home/apt,857,1,138,2020-02-12,1.77,10,0,0,
16982012,Rental unit in Taipei City · ★4.17 · 1 bedroom · 1 bed · 1 bath,112393312,Sunny,,中正區,25.04177,121.50937,Entire home/apt,857,1,111,2021-04-16,1.42,10,0,0,
16982014,Rental unit in Taipei City · ★4.13 · 1 bedroom · 1 bed · 1 bath,112393312,Sunny,,中正區,25.04349,121.51099,Entire home/apt,907,1,125,2020-03-05,1.60,10,0,0,
16982433,Rental unit in Taipei City · ★4.29 · 2 bedrooms · 2 beds · 1 bath,112393312,Sunny,,中正區,25.04336,121.50986,Entire home/apt,1657,1,113,2020-06-28,1.45,10,0,0,
16982436,Rental unit in Taipei City · ★4.20 · 2 bedrooms · 2 beds · 1 bath,112393312,Sunny,,中正區,25.04342,121.50967,Entire home/apt,1857,1,124,2020-02-08,1.59,10,0,0,
17025316,Rental unit in 台北市 · ★4.79 · 1 bedroom · 1 bed · 1.5 baths,114196743,仁德,,信義區,25.03473,121.56429,Entire home/apt,4250,1,19,2023-06-11,0.24,4,87,6,
17025907,Hotel in 信義區 · ★4.62 · 1 bedroom · 1 bed · 1.5 baths,114196743,仁德,,信義區,25.03348,121.56324,Private room,3100,1,13,2023-06-14,0.17,4,86,8,
17032186,Condo in Taipei · ★4.73 · 2 bedrooms · 2 beds · 1 bath,38523879,Andrea,,萬華區,25.04245,121.5065,Entire home/apt,3686,2,165,2023-06-13,2.16,1,79,20,
17035938,Condo in Wanhua District · ★4.88 · 2 bedrooms · 3 beds · 1 bath,6848872,Jack,,萬華區,25.04495,121.50489,Entire home/apt,3343,1,8,2020-07-29,0.11,4,122,0,
17085732,Condo in Wanhua District · ★4.10 · 3 bedrooms · 2 beds · 1 bath,36782348,新,,中正區,25.03749,121.5082,Entire home/apt,3357,2,39,2023-06-11,0.50,2,77,12,
17110793,Condo in Xinyi District · ★4.93 · 1 bedroom · 1 bed · 1 private bath,25513137,Vivian & Eugene,,信義區,25.03816,121.56046,Private room,1257,1,107,2020-01-13,1.69,2,3,0,
17122673,Rental unit in Zhongzheng District · Studio · 1 bed · 1 bath,1365079,Patrick,,中正區,25.03979,121.52277,Private room,1356,3,0,,,1,0,0,
17206882,Condo in Wanhua District · ★4.56 · 1 bedroom · 2 beds · 1.5 baths,31917261,Eva,,萬華區,25.04497,121.50566,Entire home/apt,2180,30,16,2023-06-16,0.25,6,194,6,
17216033,Rental unit in 信義區 · ★4.62 · 1 bedroom · 1 bed · 1 bath,114196743,仁德,,信義區,25.03316,121.56225,Entire home/apt,3800,1,13,2023-01-16,0.69,4,86,4,
17248878,Rental unit in Wanhua District · ★4.77 · Studio · 3 beds · 1 bath,30569371,S,,萬華區,25.04365,121.50556,Entire home/apt,2924,2,176,2020-02-26,2.29,4,45,0,
17271163,Hostel in Zhongzheng District · 1 bedroom · 8 beds · 1 shared bath,104304056,客盈旅館,,中正區,25.04554,121.52421,Shared room,2000,1,0,,,6,0,0,
17287805,Rental unit in Nangang District · ★4.65 · 2 bedrooms · 3 beds · 1 shared bath,5386798,Jej,,南港區,25.03559,121.61496,Private room,350,31,17,2020-12-03,0.22,2,364,0,
17320989,Hostel in Zhongzheng District · ★5.0 · 1 bedroom · 5 beds · 1 shared bath,104304056,客盈旅館,,中正區,25.04616,121.52562,Shared room,2250,1,3,2018-06-12,0.05,6,0,0,
17321716,Rental unit in Xinyi District · ★4.89 · 1 bedroom · 1 bed · 1 bath,44139449,Momo,,信義區,25.02671,121.56452,Entire home/apt,1300,12,37,2023-04-07,0.48,3,324,7,
17321778,Rental unit in Zhongshan District · ★4.68 · 1 bedroom · 1 bed · 1 bath,21197260,Chu,,中山區,25.05648,121.52477,Entire home/apt,1500,2,62,2020-01-06,0.80,1,0,0,
17324841,Hostel in Wanhua District · 1 bedroom · 1 bed · 1 shared bath,11528101,Meander,,萬華區,25.04486,121.50296,Shared room,300,1,0,,,5,145,0,
17369769,"Loft in Taipei City, TW · ★4.87 · Studio · 1 bed · 1 bath",17148416,Philips,,大安區,25.02707,121.52645,Entire home/apt,1388,31,23,2023-05-31,0.30,8,219,2,
17370020,Hostel in 中正區 · ★4.71 · 1 bedroom · 2 beds · 1 shared bath,104304056,客盈旅館,,中正區,25.04468,121.52609,Shared room,1200,1,15,2018-10-28,0.20,6,0,0,
17389701,Hostel in Zhongzheng District · ★4.69 · 1 bedroom · 1 bed · 1 shared bath,104304056,客盈旅館,,中正區,25.04578,121.52614,Shared room,1200,1,16,2018-10-07,0.23,6,0,0,
17411572,Hostel in Zhongzheng District · Studio · 4 beds · 1 shared bath,104304056,客盈旅館,,中正區,25.04552,121.52625,Shared room,2000,1,0,,,6,0,0,
17413913,"Tiny home in 台北市, TW文山區 · ★4.80 · 1 bedroom · 1 bed · 1 private bath",117758565,Chungmau,,文山區,25.00051,121.54185,Private room,1800,28,6,2019-10-27,0.08,2,364,0,
17463577,Rental unit in 大安區 · ★4.83 · 3 bedrooms · 4 beds · 2 baths,59300305,Una,,大安區,25.02819,121.55359,Entire home/apt,8000,30,76,2020-01-11,0.99,2,306,0,
17504479,Rental unit in Da’an District · ★4.65 · 1 bedroom · 1 bed · 1 shared bath,27263468,Melchior,,大安區,25.02754,121.54301,Private room,629,5,32,2023-05-31,0.42,7,90,3,
17531817,Rental unit in Zhongshan District · 1 bedroom · 1 bed · 1 shared bath,28431050,吉男,,中山區,25.04978,121.53517,Private room,400,120,1,2019-10-08,0.02,2,258,0,
17554128,Condo in Taipei · ★4.75 · 2 bedrooms · 3 beds · 1 private bath,17477279,Jack,,信義區,25.0227,121.5549,Private room,4352,2,4,2019-12-16,0.07,2,87,0,
17565686,Rental unit in Zhongzheng District · 1 bedroom · 12 beds · 2 shared baths,84363972,Choice,,中正區,25.046127319335938,121.51199340820312,Shared room,728,1,2,2022-12-25,0.24,24,179,2,
17566292,Rental unit in 松山區 · ★4.75 · 3 bedrooms · 4 beds · 2 baths,107844067,Lucie,,松山區,25.04518,121.55247,Entire home/apt,7514,2,177,2023-06-25,2.32,16,165,31,
17583027,Condo in Wanhua District · ★4.85 · Studio · 2 beds · 1 bath,92448004,A.K,,萬華區,25.04348,121.50672,Entire home/apt,1428,3,333,2023-06-29,4.34,16,230,18,
17587834,Rental unit in 台北市 · ★4.61 · 1 bedroom · 1 bed · 1 bath,107844067,Lucie,,大安區,25.04121,121.55079,Entire home/apt,1378,2,130,2023-06-25,1.69,16,174,26,
17625984,"Rental unit in 文山區台北市, TW · ★4.0 · 1 bedroom · 1 bed · 1 bath",117758565,Chungmau,,文山區,25.00081,121.53944,Private room,1637,28,4,2020-08-02,0.08,2,365,0,
17629624,Home in Shilin District · ★4.83 · 1 bedroom · 1 bed · 1 bath,4762726,FuJen,,士林區,25.09276,121.52217,Entire home/apt,964,30,108,2023-03-01,1.41,4,55,3,
17661973,Condo in Wanhua District · ★4.67 · Studio · 3 beds · 1 bath,21867853,Teddy,,萬華區,25.0438,121.50811,Entire home/apt,2057,3,159,2023-06-01,2.09,14,49,21,
17684184,Rental unit in Zhongzheng District · ★3.75 · 1 bedroom · 12 beds · 2.5 shared baths,84363972,Choice,,中正區,25.046127319335938,121.51199340820312,Shared room,785,1,4,2023-02-09,0.05,24,89,1,
17689778,Rental unit in Zhongshan District · ★4.80 · 1 bedroom · 1 bed · 1 bath,20406246,Pauline,,中山區,25.0544,121.52476,Entire home/apt,2060,2,192,2023-06-16,2.52,2,13,16,
17692587,Rental unit in 台北市 · ★4.57 · 1 bedroom · 1 bed · 1 shared bath,27263468,Melchior,,大安區,25.02918,121.54501,Private room,579,5,28,2022-04-07,0.37,7,60,0,
17719589,Rental unit in Da’an District · ★4.92 · Studio · 1 bed · 1 bath,11083996,Rachel And Ethan,,信義區,25.03236,121.56,Entire home/apt,3055,27,167,2023-04-14,2.21,3,139,13,
17798435,Rental unit in Zhongzheng District · ★4.64 · 1 bedroom · 12 beds · 2.5 shared baths,84363972,Choice,,中正區,25.045632478986917,121.51079422208545,Shared room,756,1,11,2023-04-28,0.16,24,89,3,
17824135,Rental unit in Zhongzheng District · ★4.88 · 1 bedroom · 1 bed · 1.5 baths,63156441,Isaac1016,,中正區,25.04542,121.51042,Entire home/apt,1443,30,34,2020-02-11,0.49,1,86,0,
17839590,Rental unit in Datong District · ★4.75 · 1 bedroom · 2 beds · 3 shared baths,10354598,U,,大同區,25.05048,121.51519,Private room,690,1,4,2017-07-15,0.05,5,83,0,
17839907,Rental unit in Zhongzheng District · ★4.50 · 2 bedrooms · 4 beds · 2.5 shared baths,10354598,U,,中正區,25.04665,121.5171,Private room,670,1,5,2017-07-02,0.07,5,74,0,
17850724,Serviced apartment in 中山區 · ★4.36 · 1 bedroom · 2 beds · 1 private bath,57698182,Taipei Journey,,中山區,25.05468,121.52701,Hotel room,1807,1,61,2020-01-02,0.80,58,0,0,
17851610,Guest suite in 中山區 · ★4.28 · 1 bedroom · 2 beds · 1 bath,57698182,Taipei Journey,,中山區,25.05551,121.5271,Entire home/apt,1471,1,46,2020-01-21,0.62,58,0,0,
17858551,Rental unit in Wanhua District · ★4.58 · 1 bedroom · 1 bed · 1 private bath,49127438,樂,,萬華區,25.04151,121.50493,Private room,1436,2,123,2023-06-15,1.63,11,160,11,
17859630,Rental unit in Wanhua District · ★4.61 · 1 bedroom · 1 bed · 1 private bath,49127438,樂,,萬華區,25.04215,121.50571,Private room,1250,2,135,2023-06-11,1.81,11,153,13,
17860965,Rental unit in Wanhua District · ★4.54 · 1 bedroom · 2 beds · 1 private bath,49127438,樂,,萬華區,25.04362,121.50517,Private room,1229,2,96,2023-06-10,1.29,11,163,5,
17918107,Rental unit in Wanhua District · ★4.51 · 1 bedroom · 1 bed · 1 private bath,49127438,樂,,萬華區,25.04294,121.50341,Private room,1214,2,106,2023-06-13,1.40,11,159,19,
17918275,Rental unit in Da-an District · 1 bedroom · 1 bed · 1 shared bath,99945247,Marquina,,大安區,25.01622,121.55019,Shared room,5500,100,0,,,1,0,0,
17928951,Rental unit in Shilin District · ★4.70 · 1 bedroom · 1 bed · 1 bath,101237180,Jimmy,,士林區,25.0869,121.52504,Entire home/apt,1184,3,141,2023-06-18,1.89,4,59,32,
17930233,Rental unit in Zhongshan District · ★4.47 · 1 bedroom · 1 bed · 1 bath,57698182,Taipei Journey,,中山區,25.05711,121.52616,Entire home/apt,1200,1,32,2020-01-15,0.43,58,0,0,
17946966,Condo in Zhongzheng District · ★4.56 · 1 bedroom · 2 beds · 1.5 baths,122869641,Hannah,,中正區,25.04734,121.5191,Entire home/apt,1100,1,106,2023-06-08,1.43,1,51,19,
17949520,Rental unit in Wanhua District · ★4.92 · 1 bedroom · 4 beds · 1 bath,91065299,Brian,,萬華區,25.04011,121.50524,Entire home/apt,2531,2,142,2020-02-26,2.09,2,0,0,
17955184,Serviced apartment in Zhongshan District · ★4.22 · 1 bedroom · 1 bed · 1 private bath,57698182,Taipei Journey,,中山區,25.05474,121.52501,Hotel room,1351,1,46,2019-12-26,0.61,58,0,0,
17981063,Condo in Xinyi District · ★4.48 · 1 bedroom · 1 bed · 1 bath,122999800,熊熊,,南港區,25.04585,121.58107,Entire home/apt,1300,1,87,2021-01-03,1.16,8,0,0,
17982233,Serviced apartment in Zhongshan District · ★4.45 · 1 bedroom · 2 beds · 1 private bath,57698182,Taipei Journey,,中山區,25.05536,121.5254,Hotel room,1471,1,49,2019-10-31,0.66,58,0,0,
17987709,Condo in Xinyi District · ★4.51 · 1 bedroom · 1 bed · 1 bath,122999800,熊熊,,信義區,25.04507,121.58045,Entire home/apt,757,1,53,2021-05-09,0.71,8,0,0,
17987940,Condo in Xinyi District · ★4.55 · 1 bedroom · 1 bed · 1 bath,122999800,熊熊,,信義區,25.04317,121.58242,Entire home/apt,757,1,82,2021-05-09,1.09,8,0,0,
